time,time_norm,lon,lat,depth,mag,FI,APF,skew,band_skew,kurt,band_kurt
2016-04-12 13:38:24.930000+00:00,0.9162880735457337,0.0008415886597756828,0.998218137220235,0.2603821191491973,0.24092835666394757,0.5636207600127576,0.47307719908547735,0.2108334124730331,0.15838742182594595,0.17576814189214196,0.06950491288240535
2016-04-12 13:38:32.150000+00:00,0.9162880849232685,0.0008815292320927259,0.9982020676007799,0.22320120026219303,0.21123769534535786,0.59243536743233,0.48642166541713167,0.17191348628973424,0.1548082733822645,0.14706519906802468,0.07078263373952162
2016-04-12 14:25:38.630000+00:00,0.9162925389917338,0.0009130014796940866,0.998203795527864,0.18667958222354436,0.17919639859986422,0.6219318240840584,0.5008650571309023,0.14291927658863196,0.15749436913497533,0.12423645575856511,0.07546517190972174
2016-04-13 15:18:56.120000+00:00,0.9164337299270244,0.0009361098670153112,0.9982207841913757,0.15384746515032188,0.1470055502319159,0.6490527549124907,0.5151083197912516,0.12673186422863947,0.16611750002765957,0.10950381870097599,0.08331817589813215
2016-04-14 10:47:23.010000+00:00,0.916544206876428,0.0009500161317979039,0.9982494392012411,0.12735022075616897,0.1179831761720972,0.6712888516948581,0.5289999409965138,0.12477004465693979,0.17922811068605773,0.10406000812696083,0.09356365010185183
2016-05-15 05:25:14.970000+00:00,0.9207344677535748,0.0009531732415182237,0.9982799222681717,0.11115989523667927,0.09670263683209276,0.6848431440623131,0.5414848900166314,0.13585058308322467,0.19542259253563468,0.10638794947797857,0.10493678968978096
2016-05-23 07:13:18.070000+00:00,0.9218339017826472,0.0009460176346591798,0.9983014430404769,0.10825650582141011,0.08795976859608677,0.6866217292618831,0.551619630699735,0.15482654905259524,0.2125070154309606,0.11169911539470088,0.11581279258906504
2016-05-23 08:50:26.370000+00:00,0.9218430862266328,0.0009312539589010349,0.9983133176090382,0.11545621723658941,0.09177161299227889,0.6797874366917049,0.5611921893148557,0.17558050797032382,0.2266307212286037,0.11604871573162624,0.12461536834859452
2016-06-06 20:26:05.690000+00:00,0.9238149915663557,0.0009105507840927451,0.9983202908925293,0.12713992745439973,0.10478980183398953,0.6717254222165243,0.5727065561586913,0.19301346780295087,0.2341823062062515,0.11753708537860215,0.13005857224014813
2016-06-11 22:22:23.620000+00:00,0.9245067487183546,0.0008855219025702965,0.9983256751265641,0.14030478245971145,0.12513186841050283,0.6663872978584037,0.5865935182933599,0.20459218183926603,0.23462523603294125,0.11591608771503152,0.1317209282930065
2016-06-11 22:22:45.800000+00:00,0.9245067836703933,0.0008583013864871258,0.9983276243944006,0.15542575768202532,0.15317492190428328,0.6620025655096168,0.5996901306096138,0.21155312349055527,0.2297371708513612,0.11242609313363854,0.12997134211952396
2016-06-11 22:26:08.560000+00:00,0.9245071031868668,0.0008288392540589662,0.9983185105604186,0.17470907285688186,0.18924778999169248,0.6560284857121248,0.6069334959423112,0.21623347541327625,0.2218865775325871,0.10837479106284383,0.1255612614070731
2016-06-11 22:32:19.690000+00:00,0.9245076880268197,0.0007973971339130248,0.9982943941825251,0.199565209282898,0.23254706536929248,0.6470902814166696,0.6039564175292229,0.22092007332807778,0.21380685855716502,0.10512037298498093,0.11967609123044562
2016-06-26 17:50:39.680000+00:00,0.926523339625077,0.0007662545001356769,0.9982516815915592,0.23080407688815918,0.2823511112859486,0.6330849810267231,0.588031464612427,0.22896490094918387,0.20857271851312853,0.10503492736348093,0.11414273396655897
2016-06-27 01:16:48.530000+00:00,0.9265655229381158,0.0007375610527804444,0.9981839198413207,0.26870210609418715,0.3368795902069268,0.6102762226372431,0.556647044328078,0.24394894204150464,0.20933040581294926,0.11093919217615965,0.11073381692214204
2016-06-27 01:18:16.080000+00:00,0.9265656609025431,0.0007111688131546945,0.9980948224209927,0.3129439848827745,0.39263463109776675,0.5770584685304091,0.5101745722852498,0.2672029788050899,0.21776117257418978,0.12372895045975825,0.11040022932867163
2016-06-27 01:19:20.780000+00:00,0.9265657628591213,0.0006841329358735493,0.9979906603473379,0.36305479659563955,0.44690272580859475,0.5329883977280885,0.4516849332921427,0.29671616051041017,0.23296754847128354,0.14147715880955147,0.11306393236684778
2016-07-01 22:00:22.150000+00:00,0.9272277106180348,0.0006525536009214239,0.9978766894848479,0.4180418596821104,0.4959521400012285,0.4770151541880653,0.38481433542445037,0.33017675812332914,0.2531517681959069,0.1620426960197221,0.11783089011961886
2016-07-01 22:01:45.860000+00:00,0.9272278425312525,0.0006142083570057633,0.9977629458506083,0.4763657585344028,0.535135912499399,0.41084092767482927,0.31584715133912084,0.36609302343380157,0.27664963664244596,0.18395589980146904,0.1237104477876533
2016-07-01 22:02:00.530000+00:00,0.927227865648764,0.000575233255314167,0.997664385439468,0.5323222961269669,0.560181665556738,0.3423770229906343,0.2550205077071494,0.3998451344560381,0.30105688798435876,0.2044212153158192,0.1298811977760738
2016-07-01 22:02:41.590000+00:00,0.9272279303525834,0.0005431263859381197,0.9975934597401206,0.5785039440599403,0.5691091271294554,0.28159690600760173,0.21166890723799042,0.42561179959819695,0.322621569710254,0.22023479278581198,0.13503085661009614
2016-07-01 22:02:56.630000+00:00,0.9272279540531543,0.0005189740983562174,0.9975571883588008,0.6100777137857234,0.5623398920901044,0.23481257895060847,0.18911867248721143,0.4430643201008634,0.3408778172251973,0.23226962836582932,0.1422987149377515
2016-07-01 22:05:25.980000+00:00,0.927228189404236,0.0005017985509707668,0.9975557145081662,0.6257701301415634,0.539965416156438,0.20396208294623241,0.18584227384848212,0.456194923474492,0.3572185366449616,0.24484075123282034,0.15496328266565088
